date,store_nbr,item_nbr,family,sales,onpromotion
2017-01-02,5,ITEM_004,BEVERAGES,30.59,0
2017-01-03,5,ITEM_004,BEVERAGES,33.88,0
2017-01-04,5,ITEM_004,BEVERAGES,25.54,0
2017-01-05,5,ITEM_004,BEVERAGES,23.97,0
2017-01-06,5,ITEM_004,BEVERAGES,23.88,0
2017-01-07,5,ITEM_004,BEVERAGES,28.71,0
2017-01-08,5,ITEM_004,BEVERAGES,28.03,0
2017-01-09,5,ITEM_004,BEVERAGES,20.25,0
2017-01-10,5,ITEM_004,BEVERAGES,26.84,0
2017-01-11,5,ITEM_004,BEVERAGES,26.15,0
2017-01-12,5,ITEM_004,BEVERAGES,31.28,1
2017-01-13,5,ITEM_004,BEVERAGES,28.59,0
2017-01-14,5,ITEM_004,BEVERAGES,33.13,0
2017-01-15,5,ITEM_004,BEVERAGES,34.81,0
2017-01-16,5,ITEM_004,BEVERAGES,23.67,0
2017-01-17,5,ITEM_004,BEVERAGES,37.66,1
2017-01-18,5,ITEM_004,BEVERAGES,28.31,0
2017-01-19,5,ITEM_004,BEVERAGES,27.04,0
2017-01-20,5,ITEM_004,BEVERAGES,24.08,0
2017-01-21,5,ITEM_004,BEVERAGES,35.49,0
2017-01-22,5,ITEM_004,BEVERAGES,39.12,1
2017-01-23,5,ITEM_004,BEVERAGES,29.15,0
2017-01-24,5,ITEM_004,BEVERAGES,33.17,1
2017-01-25,5,ITEM_004,BEVERAGES,36.11,1
2017-01-26,5,ITEM_004,BEVERAGES,24.93,0
2017-01-27,5,ITEM_004,BEVERAGES,27.99,0
2017-01-28,5,ITEM_004,BEVERAGES,33.11,0
2017-01-29,5,ITEM_004,BEVERAGES,36.85,0
2017-01-30,5,ITEM_004,BEVERAGES,26.16,0
2017-01-31,5,ITEM_004,BEVERAGES,30.99,1
2017-02-01,5,ITEM_004,BEVERAGES,31.48,0
2017-02-02,5,ITEM_004,BEVERAGES,33.74,1
2017-02-03,5,ITEM_004,BEVERAGES,29.62,0
2017-02-04,5,ITEM_004,BEVERAGES,33.81,0
2017-02-05,5,ITEM_004,BEVERAGES,38.98,0
2017-02-06,5,ITEM_004,BEVERAGES,27.33,0
2017-02-07,5,ITEM_004,BEVERAGES,31.15,0
2017-02-08,5,ITEM_004,BEVERAGES,28.36,0
2017-02-09,5,ITEM_004,BEVERAGES,26.73,0
2017-02-10,5,ITEM_004,BEVERAGES,24.36,0
2017-02-11,5,ITEM_004,BEVERAGES,31.88,0
2017-02-12,5,ITEM_004,BEVERAGES,35.75,0
2017-02-13,5,ITEM_004,BEVERAGES,29.87,0
2017-02-14,5,ITEM_004,BEVERAGES,29.34,0
2017-02-15,5,ITEM_004,BEVERAGES,29.11,0
2017-02-16,5,ITEM_004,BEVERAGES,23.53,0
2017-02-17,5,ITEM_004,BEVERAGES,30.16,0
2017-02-18,5,ITEM_004,BEVERAGES,37.82,1
2017-02-19,5,ITEM_004,BEVERAGES,45.54,1
2017-02-20,5,ITEM_004,BEVERAGES,38.75,1
2017-02-21,5,ITEM_004,BEVERAGES,29.36,0
2017-02-22,5,ITEM_004,BEVERAGES,25.47,0
2017-02-23,5,ITEM_004,BEVERAGES,37.37,1
2017-02-24,5,ITEM_004,BEVERAGES,33.18,0
2017-02-25,5,ITEM_004,BEVERAGES,30.07,0
2017-02-26,5,ITEM_004,BEVERAGES,40.01,0
2017-02-27,5,ITEM_004,BEVERAGES,28.26,0
2017-02-28,5,ITEM_004,BEVERAGES,27.14,0
2017-03-01,5,ITEM_004,BEVERAGES,31.32,0
2017-03-02,5,ITEM_004,BEVERAGES,30.52,0
2017-03-03,5,ITEM_004,BEVERAGES,25.18,0
2017-03-04,5,ITEM_004,BEVERAGES,41.83,0
2017-03-05,5,ITEM_004,BEVERAGES,38.66,0
2017-03-06,5,ITEM_004,BEVERAGES,26.18,0
2017-03-07,5,ITEM_004,BEVERAGES,25.79,0
2017-03-08,5,ITEM_004,BEVERAGES,31.31,0
2017-03-09,5,ITEM_004,BEVERAGES,29.64,0
2017-03-10,5,ITEM_004,BEVERAGES,27.45,0
2017-03-11,5,ITEM_004,BEVERAGES,44.74,0
2017-03-12,5,ITEM_004,BEVERAGES,28.34,0
2017-03-13,5,ITEM_004,BEVERAGES,32.59,0
2017-03-14,5,ITEM_004,BEVERAGES,27.7,0
2017-03-15,5,ITEM_004,BEVERAGES,29.92,0
2017-03-16,5,ITEM_004,BEVERAGES,27.94,0
2017-03-17,5,ITEM_004,BEVERAGES,37.35,0
2017-03-18,5,ITEM_004,BEVERAGES,50.37,1
2017-03-19,5,ITEM_004,BEVERAGES,42.07,0
2017-03-20,5,ITEM_004,BEVERAGES,33.14,0
2017-03-21,5,ITEM_004,BEVERAGES,32.82,0
2017-03-22,5,ITEM_004,BEVERAGES,29.02,0
2017-03-23,5,ITEM_004,BEVERAGES,31.16,0
2017-03-24,5,ITEM_004,BEVERAGES,36.16,0
2017-03-25,5,ITEM_004,BEVERAGES,42.16,0
2017-03-26,5,ITEM_004,BEVERAGES,37.31,0
2017-03-27,5,ITEM_004,BEVERAGES,29.87,0
2017-03-28,5,ITEM_004,BEVERAGES,28.03,0
2017-03-29,5,ITEM_004,BEVERAGES,24.18,0
2017-03-30,5,ITEM_004,BEVERAGES,40.4,1
2017-03-31,5,ITEM_004,BEVERAGES,40.1,1
2017-04-01,5,ITEM_004,BEVERAGES,42.52,0
2017-04-02,5,ITEM_004,BEVERAGES,42.59,0
2017-04-03,5,ITEM_004,BEVERAGES,40.65,1
2017-04-04,5,ITEM_004,BEVERAGES,27.89,0
2017-04-05,5,ITEM_004,BEVERAGES,29.56,0
2017-04-06,5,ITEM_004,BEVERAGES,31.34,0
2017-04-07,5,ITEM_004,BEVERAGES,40.16,1
2017-04-08,5,ITEM_004,BEVERAGES,43.34,0
2017-04-09,5,ITEM_004,BEVERAGES,35.26,0
2017-04-10,5,ITEM_004,BEVERAGES,31.62,0
2017-04-11,5,ITEM_004,BEVERAGES,28.33,0
2017-04-12,5,ITEM_004,BEVERAGES,36.59,1
2017-04-13,5,ITEM_004,BEVERAGES,29.9,0
2017-04-14,5,ITEM_004,BEVERAGES,32.25,1
2017-04-15,5,ITEM_004,BEVERAGES,40.18,0
2017-04-16,5,ITEM_004,BEVERAGES,42.96,0
2017-04-17,5,ITEM_004,BEVERAGES,31.46,0
2017-04-18,5,ITEM_004,BEVERAGES,31.25,0
2017-04-19,5,ITEM_004,BEVERAGES,29.18,0
2017-04-20,5,ITEM_004,BEVERAGES,33.1,0
2017-04-21,5,ITEM_004,BEVERAGES,25.77,0
2017-04-22,5,ITEM_004,BEVERAGES,44.27,0
2017-04-23,5,ITEM_004,BEVERAGES,43.89,0
2017-04-24,5,ITEM_004,BEVERAGES,32.89,0
2017-04-25,5,ITEM_004,BEVERAGES,31.07,0
2017-04-26,5,ITEM_004,BEVERAGES,28.25,0
2017-04-27,5,ITEM_004,BEVERAGES,38.54,1
2017-04-28,5,ITEM_004,BEVERAGES,34.52,0
2017-04-29,5,ITEM_004,BEVERAGES,39.54,0
2017-04-30,5,ITEM_004,BEVERAGES,35.42,0
2017-05-01,5,ITEM_004,BEVERAGES,27.56,0
2017-05-02,5,ITEM_004,BEVERAGES,28.19,0
2017-05-03,5,ITEM_004,BEVERAGES,33.06,1
2017-05-04,5,ITEM_004,BEVERAGES,34.32,0
2017-05-05,5,ITEM_004,BEVERAGES,28.51,0
2017-05-06,5,ITEM_004,BEVERAGES,43.08,0
2017-05-07,5,ITEM_004,BEVERAGES,41.02,0
2017-05-08,5,ITEM_004,BEVERAGES,33.21,0
2017-05-09,5,ITEM_004,BEVERAGES,23.79,0
2017-05-10,5,ITEM_004,BEVERAGES,32.38,0
2017-05-11,5,ITEM_004,BEVERAGES,37.72,1
2017-05-12,5,ITEM_004,BEVERAGES,30.72,1
2017-05-13,5,ITEM_004,BEVERAGES,45.91,0
2017-05-14,5,ITEM_004,BEVERAGES,38.88,0
2017-05-15,5,ITEM_004,BEVERAGES,26.89,0
2017-05-16,5,ITEM_004,BEVERAGES,28.05,0
2017-05-17,5,ITEM_004,BEVERAGES,27.35,0
2017-05-18,5,ITEM_004,BEVERAGES,23.72,0
2017-05-19,5,ITEM_004,BEVERAGES,27.5,0
2017-05-20,5,ITEM_004,BEVERAGES,48.51,1
2017-05-21,5,ITEM_004,BEVERAGES,42.38,1
2017-05-22,5,ITEM_004,BEVERAGES,27.0,0
2017-05-23,5,ITEM_004,BEVERAGES,26.13,0
2017-05-24,5,ITEM_004,BEVERAGES,32.36,0
2017-05-25,5,ITEM_004,BEVERAGES,28.15,0
2017-05-26,5,ITEM_004,BEVERAGES,31.53,0
2017-05-27,5,ITEM_004,BEVERAGES,31.81,0
2017-05-28,5,ITEM_004,BEVERAGES,32.47,0
2017-05-29,5,ITEM_004,BEVERAGES,24.26,0
2017-05-30,5,ITEM_004,BEVERAGES,24.54,0
2017-05-31,5,ITEM_004,BEVERAGES,26.89,0
2017-06-01,5,ITEM_004,BEVERAGES,33.17,1
2017-06-02,5,ITEM_004,BEVERAGES,27.04,0
2017-06-03,5,ITEM_004,BEVERAGES,38.84,1
2017-06-04,5,ITEM_004,BEVERAGES,40.27,0
2017-06-05,5,ITEM_004,BEVERAGES,28.32,0
2017-06-06,5,ITEM_004,BEVERAGES,36.86,1
2017-06-07,5,ITEM_004,BEVERAGES,30.8,1
2017-06-08,5,ITEM_004,BEVERAGES,33.06,1
2017-06-09,5,ITEM_004,BEVERAGES,22.19,0
2017-06-10,5,ITEM_004,BEVERAGES,37.44,0
2017-06-11,5,ITEM_004,BEVERAGES,27.78,0
2017-06-12,5,ITEM_004,BEVERAGES,38.76,1
2017-06-13,5,ITEM_004,BEVERAGES,29.06,0
2017-06-14,5,ITEM_004,BEVERAGES,27.18,0
2017-06-15,5,ITEM_004,BEVERAGES,33.47,1
2017-06-16,5,ITEM_004,BEVERAGES,20.78,0
2017-06-17,5,ITEM_004,BEVERAGES,35.55,0
2017-06-18,5,ITEM_004,BEVERAGES,34.92,0
2017-06-19,5,ITEM_004,BEVERAGES,24.13,0
2017-06-20,5,ITEM_004,BEVERAGES,28.41,0
2017-06-21,5,ITEM_004,BEVERAGES,33.89,1
2017-06-22,5,ITEM_004,BEVERAGES,25.33,0
2017-06-23,5,ITEM_004,BEVERAGES,34.17,0
2017-06-24,5,ITEM_004,BEVERAGES,35.1,0
2017-06-25,5,ITEM_004,BEVERAGES,32.37,0
2017-06-26,5,ITEM_004,BEVERAGES,23.13,0
2017-06-27,5,ITEM_004,BEVERAGES,27.5,0
2017-06-28,5,ITEM_004,BEVERAGES,33.7,1
2017-06-29,5,ITEM_004,BEVERAGES,22.7,0
2017-06-30,5,ITEM_004,BEVERAGES,26.15,0
2017-07-01,5,ITEM_004,BEVERAGES,41.6,1
2017-07-02,5,ITEM_004,BEVERAGES,31.95,0
2017-07-03,5,ITEM_004,BEVERAGES,26.33,0
2017-07-04,5,ITEM_004,BEVERAGES,24.54,0
2017-07-05,5,ITEM_004,BEVERAGES,19.11,0
2017-07-06,5,ITEM_004,BEVERAGES,31.47,1
2017-07-07,5,ITEM_004,BEVERAGES,27.23,1
2017-07-08,5,ITEM_004,BEVERAGES,30.36,0
2017-07-09,5,ITEM_004,BEVERAGES,31.18,0
2017-07-10,5,ITEM_004,BEVERAGES,25.77,0
2017-07-11,5,ITEM_004,BEVERAGES,20.94,0
2017-07-12,5,ITEM_004,BEVERAGES,25.55,0
2017-07-13,5,ITEM_004,BEVERAGES,22.18,0
2017-07-14,5,ITEM_004,BEVERAGES,26.32,0
2017-07-15,5,ITEM_004,BEVERAGES,28.02,0
2017-07-16,5,ITEM_004,BEVERAGES,41.55,1
2017-07-17,5,ITEM_004,BEVERAGES,25.72,0
2017-07-18,5,ITEM_004,BEVERAGES,25.13,1
2017-07-19,5,ITEM_004,BEVERAGES,21.29,0
2017-07-20,5,ITEM_004,BEVERAGES,20.23,0
2017-07-21,5,ITEM_004,BEVERAGES,21.08,0
2017-07-22,5,ITEM_004,BEVERAGES,37.23,1
2017-07-23,5,ITEM_004,BEVERAGES,27.26,0
2017-07-24,5,ITEM_004,BEVERAGES,18.84,0
2017-07-25,5,ITEM_004,BEVERAGES,24.88,0
2017-07-26,5,ITEM_004,BEVERAGES,18.45,0
2017-07-27,5,ITEM_004,BEVERAGES,22.6,0
2017-07-28,5,ITEM_004,BEVERAGES,22.49,0
2017-07-29,5,ITEM_004,BEVERAGES,39.07,1
2017-07-30,5,ITEM_004,BEVERAGES,33.22,1
2017-07-31,5,ITEM_004,BEVERAGES,24.79,1
2017-08-01,5,ITEM_004,BEVERAGES,27.23,1
2017-08-02,5,ITEM_004,BEVERAGES,31.06,1
2017-08-03,5,ITEM_004,BEVERAGES,20.2,0
2017-08-04,5,ITEM_004,BEVERAGES,23.31,0
2017-08-05,5,ITEM_004,BEVERAGES,28.71,0
2017-08-06,5,ITEM_004,BEVERAGES,30.27,0
2017-08-07,5,ITEM_004,BEVERAGES,19.83,0
2017-08-08,5,ITEM_004,BEVERAGES,26.6,1
2017-08-09,5,ITEM_004,BEVERAGES,22.31,0
2017-08-10,5,ITEM_004,BEVERAGES,20.07,0
2017-08-11,5,ITEM_004,BEVERAGES,17.89,0
2017-08-12,5,ITEM_004,BEVERAGES,22.12,0
2017-08-13,5,ITEM_004,BEVERAGES,22.88,0
2017-08-14,5,ITEM_004,BEVERAGES,20.43,0
2017-08-15,5,ITEM_004,BEVERAGES,21.43,0
2017-08-16,5,ITEM_004,BEVERAGES,19.64,0
2017-08-17,5,ITEM_004,BEVERAGES,19.46,0
2017-08-18,5,ITEM_004,BEVERAGES,17.97,0
2017-08-19,5,ITEM_004,BEVERAGES,29.17,0
2017-08-20,5,ITEM_004,BEVERAGES,28.55,0
2017-08-21,5,ITEM_004,BEVERAGES,18.55,0
2017-08-22,5,ITEM_004,BEVERAGES,17.3,0
2017-08-23,5,ITEM_004,BEVERAGES,19.91,0
2017-08-24,5,ITEM_004,BEVERAGES,19.35,0
2017-08-25,5,ITEM_004,BEVERAGES,20.06,0
2017-08-26,5,ITEM_004,BEVERAGES,28.68,0
2017-08-27,5,ITEM_004,BEVERAGES,32.05,1
2017-08-28,5,ITEM_004,BEVERAGES,20.57,0
2017-08-29,5,ITEM_004,BEVERAGES,23.46,1
2017-08-30,5,ITEM_004,BEVERAGES,22.58,1
2017-08-31,5,ITEM_004,BEVERAGES,20.99,0
2017-09-01,5,ITEM_004,BEVERAGES,24.23,0
2017-09-02,5,ITEM_004,BEVERAGES,25.47,0
2017-09-03,5,ITEM_004,BEVERAGES,17.93,0
2017-09-04,5,ITEM_004,BEVERAGES,21.96,0
2017-09-05,5,ITEM_004,BEVERAGES,19.22,0
2017-09-06,5,ITEM_004,BEVERAGES,17.0,0
2017-09-07,5,ITEM_004,BEVERAGES,18.48,0
2017-09-08,5,ITEM_004,BEVERAGES,17.26,0
2017-09-09,5,ITEM_004,BEVERAGES,21.97,0
2017-09-10,5,ITEM_004,BEVERAGES,28.8,1
2017-09-11,5,ITEM_004,BEVERAGES,18.48,0
2017-09-12,5,ITEM_004,BEVERAGES,20.85,0
2017-09-13,5,ITEM_004,BEVERAGES,21.43,0
2017-09-14,5,ITEM_004,BEVERAGES,19.13,0
2017-09-15,5,ITEM_004,BEVERAGES,17.05,0
2017-09-16,5,ITEM_004,BEVERAGES,26.49,0
2017-09-17,5,ITEM_004,BEVERAGES,26.85,0
2017-09-18,5,ITEM_004,BEVERAGES,19.12,0
2017-09-19,5,ITEM_004,BEVERAGES,16.2,0
2017-09-20,5,ITEM_004,BEVERAGES,19.47,0
2017-09-21,5,ITEM_004,BEVERAGES,17.25,0
2017-09-22,5,ITEM_004,BEVERAGES,18.95,0
2017-09-23,5,ITEM_004,BEVERAGES,26.43,0
2017-09-24,5,ITEM_004,BEVERAGES,29.91,1
2017-09-25,5,ITEM_004,BEVERAGES,13.39,0
2017-09-26,5,ITEM_004,BEVERAGES,16.81,0
2017-09-27,5,ITEM_004,BEVERAGES,17.49,0
2017-09-28,5,ITEM_004,BEVERAGES,25.72,1
2017-09-29,5,ITEM_004,BEVERAGES,17.15,0
2017-09-30,5,ITEM_004,BEVERAGES,22.44,0
2017-10-01,5,ITEM_004,BEVERAGES,30.59,1
2017-10-02,5,ITEM_004,BEVERAGES,16.45,0
2017-10-03,5,ITEM_004,BEVERAGES,25.74,1
2017-10-04,5,ITEM_004,BEVERAGES,21.19,0
2017-10-05,5,ITEM_004,BEVERAGES,16.94,0
2017-10-06,5,ITEM_004,BEVERAGES,20.52,0
2017-10-07,5,ITEM_004,BEVERAGES,24.63,0
2017-10-08,5,ITEM_004,BEVERAGES,20.96,0
2017-10-09,5,ITEM_004,BEVERAGES,17.02,0
2017-10-10,5,ITEM_004,BEVERAGES,16.33,0
2017-10-11,5,ITEM_004,BEVERAGES,17.56,0
2017-10-12,5,ITEM_004,BEVERAGES,21.41,0
2017-10-13,5,ITEM_004,BEVERAGES,19.42,0
2017-10-14,5,ITEM_004,BEVERAGES,31.37,1
2017-10-15,5,ITEM_004,BEVERAGES,28.0,0
2017-10-16,5,ITEM_004,BEVERAGES,20.32,0
2017-10-17,5,ITEM_004,BEVERAGES,18.08,0
2017-10-18,5,ITEM_004,BEVERAGES,23.43,1
2017-10-19,5,ITEM_004,BEVERAGES,18.62,0
2017-10-20,5,ITEM_004,BEVERAGES,19.71,0
2017-10-21,5,ITEM_004,BEVERAGES,26.75,0
2017-10-22,5,ITEM_004,BEVERAGES,24.72,0
2017-10-23,5,ITEM_004,BEVERAGES,19.77,0
2017-10-24,5,ITEM_004,BEVERAGES,18.62,0
2017-10-25,5,ITEM_004,BEVERAGES,19.44,0
2017-10-26,5,ITEM_004,BEVERAGES,17.15,0
2017-10-27,5,ITEM_004,BEVERAGES,16.57,0
2017-10-28,5,ITEM_004,BEVERAGES,21.9,0
2017-10-29,5,ITEM_004,BEVERAGES,25.25,0
2017-10-30,5,ITEM_004,BEVERAGES,17.3,0
2017-10-31,5,ITEM_004,BEVERAGES,21.76,1
2017-11-01,5,ITEM_004,BEVERAGES,24.17,1
2017-11-02,5,ITEM_004,BEVERAGES,17.62,0
2017-11-03,5,ITEM_004,BEVERAGES,22.48,1
2017-11-04,5,ITEM_004,BEVERAGES,24.15,0
2017-11-05,5,ITEM_004,BEVERAGES,24.61,0
2017-11-06,5,ITEM_004,BEVERAGES,15.87,0
2017-11-07,5,ITEM_004,BEVERAGES,20.94,0
2017-11-08,5,ITEM_004,BEVERAGES,18.69,0
2017-11-09,5,ITEM_004,BEVERAGES,25.31,1
2017-11-10,5,ITEM_004,BEVERAGES,21.56,0
2017-11-11,5,ITEM_004,BEVERAGES,24.29,0
2017-11-12,5,ITEM_004,BEVERAGES,30.06,0
2017-11-13,5,ITEM_004,BEVERAGES,22.23,0
2017-11-14,5,ITEM_004,BEVERAGES,18.63,0
2017-11-15,5,ITEM_004,BEVERAGES,19.4,0
2017-11-16,5,ITEM_004,BEVERAGES,26.46,1
2017-11-17,5,ITEM_004,BEVERAGES,13.89,0
2017-11-18,5,ITEM_004,BEVERAGES,29.52,0
2017-11-19,5,ITEM_004,BEVERAGES,27.32,0
2017-11-20,5,ITEM_004,BEVERAGES,22.59,0
2017-11-21,5,ITEM_004,BEVERAGES,18.36,0
2017-11-22,5,ITEM_004,BEVERAGES,17.22,0
2017-11-23,5,ITEM_004,BEVERAGES,21.46,0
2017-11-24,5,ITEM_004,BEVERAGES,23.04,1
2017-11-25,5,ITEM_004,BEVERAGES,27.42,0
2017-11-26,5,ITEM_004,BEVERAGES,27.01,0
2017-11-27,5,ITEM_004,BEVERAGES,31.15,1
2017-11-28,5,ITEM_004,BEVERAGES,25.57,0
2017-11-29,5,ITEM_004,BEVERAGES,22.26,0
2017-11-30,5,ITEM_004,BEVERAGES,30.3,1
2017-12-01,5,ITEM_004,BEVERAGES,31.27,1
2017-12-02,5,ITEM_004,BEVERAGES,36.86,1
2017-12-03,5,ITEM_004,BEVERAGES,32.29,0
2017-12-04,5,ITEM_004,BEVERAGES,20.64,0
2017-12-05,5,ITEM_004,BEVERAGES,19.6,0
2017-12-06,5,ITEM_004,BEVERAGES,27.74,0
2017-12-07,5,ITEM_004,BEVERAGES,16.8,0
2017-12-08,5,ITEM_004,BEVERAGES,19.92,0
2017-12-09,5,ITEM_004,BEVERAGES,35.68,1
2017-12-10,5,ITEM_004,BEVERAGES,33.29,0
2017-12-11,5,ITEM_004,BEVERAGES,28.43,1
2017-12-12,5,ITEM_004,BEVERAGES,25.86,0
2017-12-13,5,ITEM_004,BEVERAGES,19.48,0
2017-12-14,5,ITEM_004,BEVERAGES,22.31,0
2017-12-15,5,ITEM_004,BEVERAGES,22.3,0
2017-12-16,5,ITEM_004,BEVERAGES,30.21,0
2017-12-17,5,ITEM_004,BEVERAGES,31.44,0
2017-12-18,5,ITEM_004,BEVERAGES,21.74,0
2017-12-19,5,ITEM_004,BEVERAGES,26.62,0
2017-12-20,5,ITEM_004,BEVERAGES,36.79,0
2017-12-21,5,ITEM_004,BEVERAGES,36.37,0
2017-12-22,5,ITEM_004,BEVERAGES,53.57,1
2017-12-23,5,ITEM_004,BEVERAGES,58.21,0
2017-12-24,5,ITEM_004,BEVERAGES,62.07,0
2017-12-25,5,ITEM_004,BEVERAGES,52.76,1
2017-12-26,5,ITEM_004,BEVERAGES,44.2,1
2017-12-27,5,ITEM_004,BEVERAGES,36.54,0
2017-12-28,5,ITEM_004,BEVERAGES,54.16,1
2017-12-29,5,ITEM_004,BEVERAGES,36.98,0
2017-12-30,5,ITEM_004,BEVERAGES,63.4,0
2017-12-31,5,ITEM_004,BEVERAGES,61.77,1
2018-01-01,5,ITEM_004,BEVERAGES,32.56,0
2018-01-02,5,ITEM_004,BEVERAGES,36.81,0
2018-01-03,5,ITEM_004,BEVERAGES,36.78,0
2018-01-04,5,ITEM_004,BEVERAGES,28.46,0
2018-01-05,5,ITEM_004,BEVERAGES,35.53,1
2018-01-06,5,ITEM_004,BEVERAGES,31.65,0
2018-01-07,5,ITEM_004,BEVERAGES,38.75,1
2018-01-08,5,ITEM_004,BEVERAGES,33.43,1
2018-01-09,5,ITEM_004,BEVERAGES,26.13,0
2018-01-10,5,ITEM_004,BEVERAGES,27.92,0
2018-01-11,5,ITEM_004,BEVERAGES,25.64,0
2018-01-12,5,ITEM_004,BEVERAGES,25.15,0
2018-01-13,5,ITEM_004,BEVERAGES,30.62,0
2018-01-14,5,ITEM_004,BEVERAGES,34.04,0
2018-01-15,5,ITEM_004,BEVERAGES,28.51,0
2018-01-16,5,ITEM_004,BEVERAGES,27.38,0
2018-01-17,5,ITEM_004,BEVERAGES,25.31,0
2018-01-18,5,ITEM_004,BEVERAGES,30.95,0
2018-01-19,5,ITEM_004,BEVERAGES,32.19,1
2018-01-20,5,ITEM_004,BEVERAGES,42.85,0
2018-01-21,5,ITEM_004,BEVERAGES,37.79,0
2018-01-22,5,ITEM_004,BEVERAGES,31.14,0
2018-01-23,5,ITEM_004,BEVERAGES,34.65,1
2018-01-24,5,ITEM_004,BEVERAGES,31.44,0
2018-01-25,5,ITEM_004,BEVERAGES,36.3,1
2018-01-26,5,ITEM_004,BEVERAGES,27.29,0
2018-01-27,5,ITEM_004,BEVERAGES,31.61,0
2018-01-28,5,ITEM_004,BEVERAGES,40.96,0
2018-01-29,5,ITEM_004,BEVERAGES,29.08,0
2018-01-30,5,ITEM_004,BEVERAGES,32.88,1
2018-01-31,5,ITEM_004,BEVERAGES,33.94,0
2018-02-01,5,ITEM_004,BEVERAGES,33.56,1
2018-02-02,5,ITEM_004,BEVERAGES,34.6,0
2018-02-03,5,ITEM_004,BEVERAGES,39.19,0
2018-02-04,5,ITEM_004,BEVERAGES,38.21,0
2018-02-05,5,ITEM_004,BEVERAGES,30.67,0
2018-02-06,5,ITEM_004,BEVERAGES,42.17,1
2018-02-07,5,ITEM_004,BEVERAGES,33.21,0
2018-02-08,5,ITEM_004,BEVERAGES,31.98,0
2018-02-09,5,ITEM_004,BEVERAGES,33.52,0
2018-02-10,5,ITEM_004,BEVERAGES,54.87,1
2018-02-11,5,ITEM_004,BEVERAGES,45.28,0
2018-02-12,5,ITEM_004,BEVERAGES,32.09,0
2018-02-13,5,ITEM_004,BEVERAGES,29.97,0
2018-02-14,5,ITEM_004,BEVERAGES,23.31,0
2018-02-15,5,ITEM_004,BEVERAGES,33.07,0
2018-02-16,5,ITEM_004,BEVERAGES,33.32,0
2018-02-17,5,ITEM_004,BEVERAGES,48.92,0
2018-02-18,5,ITEM_004,BEVERAGES,36.92,0
2018-02-19,5,ITEM_004,BEVERAGES,36.13,1
2018-02-20,5,ITEM_004,BEVERAGES,32.39,0
2018-02-21,5,ITEM_004,BEVERAGES,32.0,0
2018-02-22,5,ITEM_004,BEVERAGES,27.82,0
2018-02-23,5,ITEM_004,BEVERAGES,37.74,0
2018-02-24,5,ITEM_004,BEVERAGES,44.42,0
2018-02-25,5,ITEM_004,BEVERAGES,48.15,0
2018-02-26,5,ITEM_004,BEVERAGES,36.27,0
2018-02-27,5,ITEM_004,BEVERAGES,34.77,0
2018-02-28,5,ITEM_004,BEVERAGES,28.37,0
2018-03-01,5,ITEM_004,BEVERAGES,35.53,0
2018-03-02,5,ITEM_004,BEVERAGES,34.2,0
2018-03-03,5,ITEM_004,BEVERAGES,52.36,1
2018-03-04,5,ITEM_004,BEVERAGES,44.8,0
2018-03-05,5,ITEM_004,BEVERAGES,38.04,1
2018-03-06,5,ITEM_004,BEVERAGES,31.79,0
2018-03-07,5,ITEM_004,BEVERAGES,27.79,0
2018-03-08,5,ITEM_004,BEVERAGES,38.28,1
2018-03-09,5,ITEM_004,BEVERAGES,30.28,0
2018-03-10,5,ITEM_004,BEVERAGES,43.54,0
2018-03-11,5,ITEM_004,BEVERAGES,60.88,1
2018-03-12,5,ITEM_004,BEVERAGES,32.85,1
2018-03-13,5,ITEM_004,BEVERAGES,45.52,0
2018-03-14,5,ITEM_004,BEVERAGES,38.39,0
2018-03-15,5,ITEM_004,BEVERAGES,35.2,0
2018-03-16,5,ITEM_004,BEVERAGES,31.31,0
2018-03-17,5,ITEM_004,BEVERAGES,53.17,0
2018-03-18,5,ITEM_004,BEVERAGES,43.09,0
2018-03-19,5,ITEM_004,BEVERAGES,38.23,0
2018-03-20,5,ITEM_004,BEVERAGES,31.84,0
2018-03-21,5,ITEM_004,BEVERAGES,51.82,1
2018-03-22,5,ITEM_004,BEVERAGES,39.04,0
2018-03-23,5,ITEM_004,BEVERAGES,44.41,0
2018-03-24,5,ITEM_004,BEVERAGES,47.2,0
2018-03-25,5,ITEM_004,BEVERAGES,47.81,0
2018-03-26,5,ITEM_004,BEVERAGES,42.16,0
2018-03-27,5,ITEM_004,BEVERAGES,37.89,0
2018-03-28,5,ITEM_004,BEVERAGES,50.01,1
2018-03-29,5,ITEM_004,BEVERAGES,49.71,1
2018-03-30,5,ITEM_004,BEVERAGES,36.28,0
2018-03-31,5,ITEM_004,BEVERAGES,57.96,0
2018-04-01,5,ITEM_004,BEVERAGES,58.34,1
2018-04-02,5,ITEM_004,BEVERAGES,36.4,0
2018-04-03,5,ITEM_004,BEVERAGES,33.31,0
2018-04-04,5,ITEM_004,BEVERAGES,40.29,0
2018-04-05,5,ITEM_004,BEVERAGES,35.92,0
2018-04-06,5,ITEM_004,BEVERAGES,33.94,0
2018-04-07,5,ITEM_004,BEVERAGES,46.78,0
2018-04-08,5,ITEM_004,BEVERAGES,47.19,0
2018-04-09,5,ITEM_004,BEVERAGES,31.45,0
2018-04-10,5,ITEM_004,BEVERAGES,34.03,0
2018-04-11,5,ITEM_004,BEVERAGES,41.13,0
